c1,c2,c2,b1,b2,lhAC,iw,nperiflw,nperfilw2,nperfilw3,zwGround,LFuselageLAPES,WFuselageLAPES,nCelulas,tauE,xCG_Acw,airfoilhIndex,Arh,motorIndex,infoBat,volumeBox,configBox,boxUse,batteryConsumption,Score
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1962.52,235.81
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1971.31,238.25
0.23,0.23,0.22,0.76,0.48,0.70,4.84,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.60,1.00,6.00,0.03,33.00,0.93,2003.72,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,2003.72,238.21
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1966.21,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.44,1.00,6.00,0.03,33.00,0.94,1954.90,238.21
0.23,0.23,0.22,0.76,0.48,0.70,4.82,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.58,1.00,6.00,0.03,33.00,0.93,1989.61,235.81
0.23,0.23,0.22,0.76,0.48,0.70,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1934.73,238.20
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.64,1.00,6.00,0.03,33.00,0.93,1975.20,238.24
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1969.71,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1972.97,238.23
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1967.26,238.24
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.18,8.00,3.60,1.00,6.00,0.03,33.00,0.93,1972.21,238.25
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1961.56,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.62,1.00,6.00,0.03,33.00,0.93,1961.56,235.80
0.23,0.23,0.22,0.76,0.48,0.70,4.96,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.58,1.00,6.00,0.03,33.00,0.93,1989.27,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1989.27,238.23
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.60,1.00,6.00,0.03,33.00,0.93,1974.73,238.28
0.23,0.23,0.22,0.76,0.47,0.70,4.88,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.58,1.00,6.00,0.03,33.00,0.93,1974.08,235.75
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1963.10,238.16
0.23,0.23,0.22,0.76,0.48,0.70,4.96,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.17,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1913.33,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.54,1.00,6.00,0.03,33.00,0.94,1875.79,238.20
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.64,1.00,6.00,0.03,33.00,0.93,1951.62,215.73
0.23,0.23,0.22,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.20,8.00,3.54,1.00,6.00,0.03,33.00,0.94,1992.02,238.20
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.18,8.00,3.64,1.00,6.00,0.03,33.00,0.93,1948.82,238.25
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.60,1.00,6.00,0.03,33.00,0.93,1982.44,238.23
0.23,0.23,0.22,0.76,0.47,0.70,4.99,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.17,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1953.24,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1984.93,238.19
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.51,1.00,6.00,0.03,33.00,0.93,2020.98,238.19
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.52,1.00,6.00,0.03,33.00,0.93,1952.87,238.24
0.23,0.23,0.22,0.76,0.48,0.70,4.74,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1982.34,238.23
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.65,1.00,6.00,0.03,33.00,0.93,1966.84,238.24
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.54,1.00,6.00,0.03,33.00,0.93,1955.07,238.21
0.23,0.23,0.22,0.76,0.47,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.17,8.00,3.54,1.00,6.00,0.03,33.00,0.93,1954.96,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.17,8.00,3.65,1.00,6.00,0.03,33.00,0.92,1997.53,238.28
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1943.18,238.21
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1963.38,238.16
0.24,0.24,0.19,0.57,0.57,0.70,4.99,2.00,2.00,2.00,0.19,0.25,0.07,3.00,0.58,-0.02,8.00,3.15,0.00,0.00,0.00,0.00,0.00,1934.75,0.00
0.23,0.23,0.23,0.76,0.48,0.69,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.20,8.00,3.56,1.00,6.00,0.03,33.00,0.94,2019.86,238.24
0.23,0.23,0.23,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1972.65,238.28
0.23,0.23,0.23,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1975.50,238.28
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1972.73,215.73
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1969.67,238.23
0.23,0.23,0.23,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,2014.48,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.60,1.00,6.00,0.03,33.00,0.93,1975.62,238.22
0.23,0.23,0.23,0.73,0.49,0.69,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.56,0.20,8.00,3.51,1.00,6.00,0.03,33.00,0.95,1983.00,238.10
0.23,0.23,0.23,0.81,0.52,0.76,4.95,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.58,0.09,8.00,3.85,0.00,0.00,0.00,0.00,0.00,1962.30,0.00
0.23,0.23,0.22,0.76,0.48,0.70,4.83,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1962.30,238.20
0.24,0.24,0.24,0.63,0.54,0.64,4.97,2.00,2.00,2.00,0.19,0.23,0.07,3.00,0.59,0.25,8.00,3.26,1.00,6.00,0.00,0.00,0.00,1954.26,214.95
0.24,0.24,0.23,0.66,0.53,0.66,4.96,2.00,2.00,2.00,0.17,0.24,0.07,3.00,0.58,0.24,8.00,3.40,0.00,0.00,0.00,0.00,0.00,1962.61,0.00
0.23,0.23,0.23,0.71,0.50,0.68,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.20,8.00,3.45,1.00,6.00,0.03,33.00,0.96,2005.85,238.09
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,2001.30,238.24
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1965.98,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.58,1.00,6.00,0.03,33.00,0.93,1978.85,238.27
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1987.57,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.17,8.00,3.63,1.00,6.00,0.03,33.00,0.92,1981.28,238.29
0.23,0.23,0.23,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1980.79,238.29
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1967.68,238.29
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1967.02,238.29
0.23,0.23,0.23,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1979.37,238.28
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.18,8.00,3.60,1.00,6.00,0.03,33.00,0.93,2012.61,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.70,1.00,6.00,0.03,33.00,0.93,1981.66,238.25
0.23,0.23,0.22,0.76,0.48,0.69,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.20,8.00,3.53,1.00,6.00,0.03,33.00,0.94,2017.02,215.69
0.23,0.23,0.23,0.76,0.48,0.69,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.20,8.00,3.64,1.00,6.00,0.03,33.00,0.94,1968.22,238.20
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.49,1.00,6.00,0.03,33.00,0.93,1968.33,235.77
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.17,8.00,3.65,1.00,6.00,0.03,33.00,0.92,1992.03,238.28
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.56,0.18,8.00,3.60,1.00,6.00,0.03,33.00,0.93,1962.44,235.78
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.59,1.00,6.00,0.03,33.00,0.93,1978.72,215.70
0.23,0.23,0.22,0.76,0.48,0.70,4.84,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.54,1.00,6.00,0.03,33.00,0.93,1989.85,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1998.81,238.21
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1998.81,238.17
0.23,0.23,0.22,0.76,0.47,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.17,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1998.81,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.17,8.00,3.62,1.00,6.00,0.03,33.00,0.92,1998.81,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.64,1.00,6.00,0.03,33.00,0.93,1978.71,238.28
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.54,1.00,6.00,0.03,33.00,0.93,1975.56,238.21
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.61,1.00,6.00,0.03,33.00,0.93,1963.91,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,2018.42,238.24
0.23,0.23,0.22,0.76,0.47,0.70,4.99,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.17,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1971.54,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.18,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1989.75,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.62,1.00,6.00,0.03,33.00,0.93,1981.28,238.23
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.62,1.00,6.00,0.03,33.00,0.93,1968.75,238.25
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.54,1.00,6.00,0.03,33.00,0.93,1981.96,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1989.96,238.22
0.23,0.23,0.23,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.49,1.00,6.00,0.03,33.00,0.94,1979.49,233.34
0.23,0.23,0.22,0.76,0.48,0.70,4.96,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1976.94,238.23
0.23,0.23,0.23,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1997.33,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.76,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.66,1.00,6.00,0.03,33.00,0.93,1983.17,233.40
0.23,0.23,0.22,0.76,0.48,0.69,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.55,1.00,6.00,0.03,33.00,0.94,1921.25,238.14
0.23,0.23,0.22,0.76,0.48,0.70,4.96,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.61,1.00,6.00,0.03,33.00,0.93,1983.11,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.65,1.00,6.00,0.03,33.00,0.93,1957.31,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1971.63,238.23
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1988.72,215.75
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.64,1.00,6.00,0.03,33.00,0.93,1959.80,235.80
0.23,0.23,0.23,0.76,0.48,0.70,4.83,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1994.74,238.29
0.23,0.23,0.23,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1967.61,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1967.61,238.24
0.23,0.23,0.22,0.76,0.47,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1967.61,235.78
0.23,0.23,0.22,0.76,0.48,0.70,4.78,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.17,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1967.61,233.44
0.23,0.23,0.22,0.70,0.50,0.68,4.96,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.18,8.00,3.45,1.00,6.00,0.03,33.00,0.96,1967.61,232.06
0.23,0.23,0.23,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1967.61,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.65,1.00,6.00,0.03,33.00,0.93,1984.21,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.71,1.00,6.00,0.03,33.00,0.93,1986.00,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.17,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1992.05,238.25
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.64,1.00,6.00,0.03,33.00,0.93,2003.34,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.60,1.00,6.00,0.03,33.00,0.93,1966.79,238.25
0.23,0.23,0.23,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.53,1.00,6.00,0.03,33.00,0.93,1995.48,238.22
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.19,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1968.08,238.21
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1977.48,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.69,1.00,6.00,0.03,33.00,0.93,2008.20,238.23
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.63,1.00,6.00,0.03,33.00,0.93,1973.57,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1974.54,238.24
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.60,1.00,6.00,0.03,33.00,0.93,1987.59,235.83
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1973.18,238.21
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.61,1.00,6.00,0.03,33.00,0.93,1973.79,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1975.19,238.21
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.19,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1963.07,238.28
0.23,0.23,0.22,0.76,0.48,0.70,4.87,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.67,1.00,6.00,0.03,33.00,0.93,1989.12,238.20
0.23,0.23,0.22,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.53,1.00,6.00,0.03,33.00,0.93,1956.29,238.22
0.23,0.23,0.23,0.76,0.48,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1962.07,238.27
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.57,1.00,6.00,0.03,33.00,0.93,1972.13,238.23
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1993.35,238.21
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.61,1.00,6.00,0.03,33.00,0.93,1962.89,238.25
0.23,0.23,0.23,0.76,0.48,0.69,4.94,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.20,8.00,3.58,1.00,6.00,0.03,33.00,0.94,1967.90,238.25
0.23,0.23,0.22,0.76,0.48,0.70,4.95,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.58,0.17,8.00,3.58,1.00,6.00,0.03,33.00,0.93,1967.96,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1938.32,238.24
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1967.85,238.26
0.23,0.23,0.22,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.55,1.00,6.00,0.03,33.00,0.94,1938.21,238.19
0.23,0.23,0.22,0.76,0.48,0.70,4.83,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.53,1.00,6.00,0.03,33.00,0.93,1972.09,233.36
0.23,0.23,0.23,0.76,0.48,0.70,4.92,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1935.30,235.85
0.23,0.23,0.23,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.55,1.00,6.00,0.03,33.00,0.93,1980.41,238.24
0.23,0.23,0.22,0.76,0.48,0.70,4.96,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.56,1.00,6.00,0.03,33.00,0.93,1942.14,215.70
0.23,0.23,0.22,0.76,0.48,0.70,4.93,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.53,1.00,6.00,0.03,33.00,0.93,1950.93,238.20
0.23,0.23,0.22,0.76,0.48,0.70,4.84,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.61,1.00,6.00,0.03,33.00,0.93,1977.88,233.35
0.23,0.23,0.22,0.76,0.48,0.70,4.95,2.00,2.00,2.00,0.19,0.24,0.07,3.00,0.57,0.18,8.00,3.61,1.00,6.00,0.03,33.00,0.93,1971.44,238.26
0.23,0.23,0.22,0.76,0.47,0.70,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.18,8.00,3.52,1.00,6.00,0.03,33.00,0.93,1962.56,238.24
0.23,0.23,0.22,0.76,0.48,0.70,4.74,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.19,8.00,3.68,1.00,6.00,0.03,33.00,0.93,1979.04,238.23
0.23,0.23,0.23,0.76,0.48,0.69,4.94,2.00,2.00,2.00,0.18,0.24,0.07,3.00,0.57,0.20,8.00,3.56,1.00,6.00,0.03,33.00,0.94,2005.24,238.24
